"myPickSelected","hasVisualization","table","symmetry","polish","lxwRatio","fluorescence","depth","cut","culet","color","clarity","shapeName","shapeCode","id","skus","shipsInDaysSet","shipsInDays","pricePerCarat","price","dateSet","date","carat","detailsPageUrl","detailsUrl","_id"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09564470","./diamond-details/LD09564470","0.50","Nov 7","Nov 8","$1,263","$2,526","Call","Call","LD09564470","LD09564470","RD","Round","SI1","F","None","Ideal","60.0","None","1.01","Excellent","Excellent","61.0","true","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09269425","./diamond-details/LD09269425","0.50","Nov 7","Nov 8","$1,264","$2,528","Call","Call","LD09269425","LD09269425","RD","Round","SI1","H","None","Ideal","60.4","None","1.00","Excellent","Excellent","58.0","false","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08648782","./diamond-details/LD08648782","0.50","Nov 7","Nov 8","$1,265","$2,530","Call","Call","LD08648782","LD08648782","RD","Round","SI1","E","None","Ideal","62.9","None","1.01","Excellent","Very Good","57.0","true","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09498033","./diamond-details/LD09498033","0.50","Nov 7","Nov 8","$1,265","$2,530","Call","Call","LD09498033","LD09498033","RD","Round","SI1","G","None","Ideal","62.7","None","1.01","Excellent","Excellent","56.0","false","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09543981","./diamond-details/LD09543981","0.50","Nov 8","Nov 9","$1,265","$2,530","Call","Call","LD09543981","LD09543981","RD","Round","SI1","G","None","Ideal","61.0","None","1.01","Excellent","Very Good","60.0","false","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09575763","./diamond-details/LD09575763","0.50","Nov 7","Nov 8","$1,265","$2,530","Call","Call","LD09575763","LD09575763","RD","Round","SI1","F","None","Ideal","61.5","None","1.00","Very Good","Excellent","59.0","false","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08884095","./diamond-details/LD08884095","0.50","Nov 7","Nov 8","$1,266","$2,532","Call","Call","LD08884095","LD08884095","RD","Round","SI1","F","None","Ideal","59.5","None","1.00","Very Good","Excellent","61.0","true","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09133758","./diamond-details/LD09133758","0.50","Nov 7","Nov 8","$1,266","$2,532","Call","Call","LD09133758","LD09133758","RD","Round","SI1","E","None","Ideal","61.5","None","1.01","Excellent","Excellent","58.0","false","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09449264","./diamond-details/LD09449264","0.50","Nov 8","Nov 9","$1,266","$2,532","Call","Call","LD09449264","LD09449264","RD","Round","SI1","H","None","Ideal","60.4","None","1.01","Excellent","Very Good","60.0","true","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09510230","./diamond-details/LD09510230","0.50","Nov 8","Nov 9","$1,267","$2,534","Call","Call","LD09510230","LD09510230","RD","Round","SI1","G","None","Ideal","62.2","None","1.00","Excellent","Excellent","55.0","true","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09510911","./diamond-details/LD09510911","0.50","Nov 7","Nov 8","$1,267","$2,534","Call","Call","LD09510911","LD09510911","RD","Round","SI1","G","None","Ideal","60.1","None","1.01","Excellent","Very Good","58.0","true","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09536064","./diamond-details/LD09536064","0.50","Nov 7","Nov 8","$1,267","$2,534","Call","Call","LD09536064","LD09536064","RD","Round","SI1","G","None","Ideal","62.7","None","1.00","Very Good","Excellent","56.0","false","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09128847","./diamond-details/LD09128847","0.50","Nov 7","Nov 8","$1,269","$2,538","Call","Call","LD09128847","LD09128847","RD","Round","SI1","H","None","Ideal","61.5","None","1.00","Excellent","Excellent","59.0","false","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09549904","./diamond-details/LD09549904","0.50","Nov 7","Nov 8","$1,269","$2,538","Call","Call","LD09549904","LD09549904","RD","Round","SI1","E","None","Ideal","62.7","None","1.01","Excellent","Very Good","54.0","false","false"
"/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09552549","./diamond-details/LD09552549","0.50","Nov 7","Nov 8","$1,269","$2,538","Call","Call","LD09552549","LD09552549","RD","Round","SI1","F","None","Ideal","59.3","None","1.01","Very Good","Very Good","60.0","true","false"
