myPickSelected,hasVisualization,table,symmetry,polish,lxwRatio,fluorescence,depth,cut,culet,color,clarity,shapeName,shapeCode,id,skus,shipsInDaysSet,shipsInDays,pricePerCarat,price,dateSet,date,carat,detailsPageUrl,detailsUrl,_id,
0,FALSE,TRUE,56,Excellent,Excellent,1.01,Strong,62.7,Ideal,None,H,VS1,Round,RD,LD09206842,LD09206842,Call,Call,"$4,707","$4,236",14-Sep,13-Sep,0.9,./diamond-details/LD09206842,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09206842,59b7182d18087df2bb993976
0,FALSE,TRUE,57,Excellent,Excellent,1.01,Medium,63.2,Ideal,None,H,VS2,Round,RD,LD08397764,LD08397764,Call,Call,"$4,710","$4,239",15-Sep,14-Sep,0.9,./diamond-details/LD08397764,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08397764,59b7182d18087df2bb993977
0,FALSE,FALSE,59,Excellent,Excellent,1,None,60.3,Ideal,None,H,SI1,Round,RD,LD08707436,LD08707436,Call,Call,"$4,712","$4,241",21-Sep,20-Sep,0.9,./diamond-details/LD08707436,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08707436,59b7182d18087df2bb993979
0,FALSE,FALSE,56,Very Good,Very Good,1.01,Medium,63.3,Ideal,None,H,VS2,Round,RD,LD09166636,LD09166636,Call,Call,"$4,710","$4,239",21-Sep,20-Sep,0.9,./diamond-details/LD09166636,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09166636,59b7182d18087df2bb993978
0,FALSE,FALSE,53,Very Good,Excellent,1,Strong,62,Ideal,None,H,VS2,Round,RD,LD09166606,LD09166606,Call,Call,"$4,720","$4,248",21-Sep,20-Sep,0.9,./diamond-details/LD09166606,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09166606,59b7182d18087df2bb99397a
0,FALSE,FALSE,61,Excellent,Excellent,1.01,None,58.5,Ideal,None,H,SI1,Round,RD,LD09272864,LD09272864,Call,Call,"$4,722","$4,250",21-Sep,20-Sep,0.9,./diamond-details/LD09272864,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09272864,59b7182d18087df2bb99397b
0,FALSE,FALSE,59,Excellent,Excellent,1.01,None,61.6,Ideal,None,H,SI1,Round,RD,LD09283369,LD09283369,Call,Call,"$4,727","$4,254",21-Sep,20-Sep,0.9,./diamond-details/LD09283369,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09283369,59b7182d18087df2bb99397c
0,FALSE,FALSE,57,Excellent,Excellent,1.01,Faint,62.1,Ideal,None,H,SI1,Round,RD,LD09349565,LD09349565,Call,Call,"$4,728","$4,255",21-Sep,20-Sep,0.9,./diamond-details/LD09349565,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09349565,59b7182d18087df2bb99397d
0,FALSE,TRUE,59,Excellent,Excellent,1.01,None,60.9,Ideal,None,H,VS2,Round,RD,LD09218584,LD09218584,Call,Call,"$4,731","$4,258",21-Sep,20-Sep,0.9,./diamond-details/LD09218584,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09218584,59b7182d18087df2bb99397e
0,FALSE,FALSE,59,Excellent,Excellent,1.01,Faint,60.3,Ideal,None,H,SI1,Round,RD,LD08155897,LD08155897,Call,Call,"$4,733","$4,260",19-Sep,18-Sep,0.9,./diamond-details/LD08155897,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08155897,59b7182d18087df2bb99397f
0,FALSE,TRUE,57,Excellent,Excellent,1.01,None,62.3,Ideal,None,H,SI1,Round,RD,LD09066827,LD09066827,Call,Call,"$4,744","$4,270",21-Sep,20-Sep,0.9,./diamond-details/LD09066827,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09066827,59b7182d18087df2bb993981
0,FALSE,FALSE,58,Very Good,Excellent,1.01,Faint,63.2,Ideal,None,H,VS2,Round,RD,LD09313563,LD09313563,Call,Call,"$4,757","$4,281",21-Sep,20-Sep,0.9,./diamond-details/LD09313563,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09313563,59b7182d18087df2bb993982
0,FALSE,TRUE,56,Excellent,Excellent,1.01,Strong,62.7,Ideal,None,H,VS1,Round,RD,LD09175128,LD09175128,Call,Call,"$4,762","$4,286",14-Sep,13-Sep,0.9,./diamond-details/LD09175128,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09175128,59b7182d18087df2bb993983
0,FALSE,TRUE,58,Very Good,Excellent,1.01,None,62.6,Ideal,None,H,VS2,Round,RD,LD06909530,LD06909530,Call,Call,"$4,763","$4,287",15-Sep,14-Sep,0.9,./diamond-details/LD06909530,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD06909530,59b7182d18087df2bb993984
0,FALSE,TRUE,55,Excellent,Excellent,1,None,62.9,Ideal,None,H,VS2,Round,RD,LD09148196,LD09148196,Call,Call,"$4,763","$4,287",15-Sep,14-Sep,0.9,./diamond-details/LD09148196,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09148196,59b7182d18087df2bb993986
0,FALSE,FALSE,58,Excellent,Excellent,1.01,None,62.5,Ideal,None,H,VS2,Round,RD,LD08882556,LD08882556,Call,Call,"$4,782","$4,304",21-Sep,20-Sep,0.9,./diamond-details/LD08882556,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08882556,59b7182d18087df2bb993987
0,FALSE,FALSE,60,Very Good,Excellent,1.01,None,60,Ideal,None,H,VS2,Round,RD,LD09219853,LD09219853,Call,Call,"$4,782","$4,304",21-Sep,20-Sep,0.9,./diamond-details/LD09219853,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09219853,59b7182d18087df2bb993988
0,FALSE,TRUE,58,Excellent,Excellent,1,Faint,62.5,Ideal,None,H,VS2,Round,RD,LD08055461,LD08055461,Call,Call,"$4,787","$4,308",14-Sep,13-Sep,0.9,./diamond-details/LD08055461,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08055461,59b7182d18087df2bb993989
0,FALSE,FALSE,58,Very Good,Excellent,1.01,None,62.4,Ideal,None,H,VS1,Round,RD,LD09098751,LD09098751,Call,Call,"$4,790","$4,311",21-Sep,20-Sep,0.9,./diamond-details/LD09098751,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09098751,59b7182d18087df2bb99398b
0,FALSE,FALSE,57,Excellent,Excellent,1,None,62.5,Ideal,None,H,SI1,Round,RD,LD09314460,LD09314460,Call,Call,"$4,797","$4,317",21-Sep,20-Sep,0.9,./diamond-details/LD09314460,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09314460,59b7182d18087df2bb99398c
0,FALSE,FALSE,57,Excellent,Excellent,1.01,None,62.6,Ideal,None,H,SI1,Round,RD,LD09314461,LD09314461,Call,Call,"$4,797","$4,317",21-Sep,20-Sep,0.9,./diamond-details/LD09314461,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09314461,59b7182d18087df2bb99398d
0,FALSE,TRUE,57,Excellent,Excellent,1.01,None,62.4,Ideal,None,H,VS2,Round,RD,LD08677684,LD08677684,Call,Call,"$4,800","$4,320",21-Sep,20-Sep,0.9,./diamond-details/LD08677684,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08677684,59b7182d18087df2bb99398e
0,FALSE,TRUE,59,Excellent,Excellent,1.01,None,60.8,Ideal,None,H,SI1,Round,RD,LD04787688,LD04787688,Call,Call,"$4,844","$4,360",18-Sep,15-Sep,0.9,./diamond-details/LD04787688,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD04787688,59b7182d18087df2bb993990
0,FALSE,FALSE,61,Excellent,Excellent,1,Medium,58.4,Ideal,None,H,VS2,Round,RD,LD09166605,LD09166605,Call,Call,"$4,867","$4,380",21-Sep,20-Sep,0.9,./diamond-details/LD09166605,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09166605,59b7182d18087df2bb993991
0,FALSE,TRUE,56,Excellent,Excellent,1,None,63.5,Ideal,None,H,VS2,Round,RD,LD09066090,LD09066090,Call,Call,"$4,874","$4,387",14-Sep,13-Sep,0.9,./diamond-details/LD09066090,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09066090,59b7182d18087df2bb993993
0,FALSE,TRUE,56,Excellent,Excellent,1.01,None,62.9,Ideal,None,H,VS2,Round,RD,LD08971640,LD08971640,Call,Call,"$4,869","$4,382",21-Sep,20-Sep,0.9,./diamond-details/LD08971640,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08971640,59b7182d18087df2bb993992
0,FALSE,FALSE,57,Excellent,Excellent,1,Medium,62.7,Ideal,None,H,VVS2,Round,RD,LD09367363,LD09367363,Call,Call,"$4,878","$4,390",21-Sep,20-Sep,0.9,./diamond-details/LD09367363,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09367363,59b7182d18087df2bb993995
0,FALSE,TRUE,60,Very Good,Excellent,1.01,Strong,62.4,Ideal,None,H,VS1,Round,RD,LD09040447,LD09040447,Call,Call,"$4,883","$4,395",15-Sep,14-Sep,0.9,./diamond-details/LD09040447,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09040447,59b7182d18087df2bb993996
0,FALSE,TRUE,58,Excellent,Excellent,1.01,Strong,62.9,Ideal,None,H,VS1,Round,RD,LD08448728,LD08448728,Call,Call,"$4,892","$4,403",15-Sep,14-Sep,0.9,./diamond-details/LD08448728,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08448728,59b7182d18087df2bb993997
0,FALSE,TRUE,56,Excellent,Excellent,1,Faint,63.3,Ideal,None,H,VS2,Round,RD,LD08867652,LD08867652,Call,Call,"$4,892","$4,403",14-Sep,13-Sep,0.9,./diamond-details/LD08867652,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08867652,59b7182d18087df2bb993998
0,FALSE,FALSE,60,Excellent,Excellent,1,None,60.4,Ideal,None,H,SI1,Round,RD,LD09213922,LD09213922,Call,Call,"$4,904","$4,414",21-Sep,20-Sep,0.9,./diamond-details/LD09213922,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09213922,59b7182d18087df2bb99399a
0,FALSE,FALSE,55,Excellent,Excellent,1.01,Strong,63,Ideal,None,H,VVS2,Round,RD,LD09281795,LD09281795,Call,Call,"$4,916","$4,424",21-Sep,20-Sep,0.9,./diamond-details/LD09281795,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09281795,59b7182d18087df2bb99399b
0,FALSE,TRUE,56,Excellent,Excellent,1.01,None,62.8,Ideal,None,H,VS2,Round,RD,LD08131087,LD08131087,Call,Call,"$4,936","$4,442",21-Sep,20-Sep,0.9,./diamond-details/LD08131087,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08131087,59b7182d18087df2bb99399d
0,FALSE,FALSE,58,Excellent,Excellent,1.01,None,62.3,Ideal,None,H,VS2,Round,RD,LD08742730,LD08742730,Call,Call,"$4,927","$4,434",21-Sep,20-Sep,0.9,./diamond-details/LD08742730,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08742730,59b7182d18087df2bb99399c
0,FALSE,TRUE,60,Excellent,Excellent,1.01,None,61.8,Ideal,None,H,VS2,Round,RD,LD08677683,LD08677683,Call,Call,"$4,936","$4,442",21-Sep,20-Sep,0.9,./diamond-details/LD08677683,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08677683,59b7182d18087df2bb99399f
0,FALSE,TRUE,62,Excellent,Excellent,1.01,None,61.1,Ideal,None,H,VS2,Round,RD,LD08948479,LD08948479,Call,Call,"$4,936","$4,442",21-Sep,20-Sep,0.9,./diamond-details/LD08948479,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08948479,59b7182d18087df2bb9939a0
0,FALSE,TRUE,57,Very Good,Excellent,1.01,None,62.9,Ideal,None,H,VS2,Round,RD,LD08951995,LD08951995,Call,Call,"$4,976","$4,478",21-Sep,20-Sep,0.9,./diamond-details/LD08951995,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08951995,59b7182d18087df2bb9939a4
0,FALSE,TRUE,60,Very Good,Excellent,1.01,None,61.8,Ideal,None,H,VS1,Round,RD,LD08726895,LD08726895,Call,Call,"$4,978","$4,480",21-Sep,20-Sep,0.9,./diamond-details/LD08726895,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08726895,59b7182d18087df2bb9939a5
0,FALSE,FALSE,57,Excellent,Excellent,1.01,None,62.6,Ideal,None,H,VS2,Round,RD,LD08105795,LD08105795,Call,Call,"$4,987","$4,488",15-Sep,14-Sep,0.9,./diamond-details/LD08105795,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08105795,59b7182d18087df2bb9939a9
0,FALSE,FALSE,56,Excellent,Excellent,1.01,None,62.6,Ideal,None,H,VS2,Round,RD,LD09272857,LD09272857,Call,Call,"$5,007","$4,506",21-Sep,20-Sep,0.9,./diamond-details/LD09272857,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09272857,59b7182d18087df2bb9939aa
0,FALSE,FALSE,59,Excellent,Excellent,1.01,None,59.5,Ideal,None,H,VS1,Round,RD,LD07747763,LD07747763,Call,Call,"$5,036","$4,532",21-Sep,20-Sep,0.9,./diamond-details/LD07747763,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07747763,59b7182d18087df2bb9939ae
0,FALSE,TRUE,57,Excellent,Excellent,1.01,None,62.2,Ideal,None,H,VS2,Round,RD,LD09037644,LD09037644,Call,Call,"$5,038","$4,534",21-Sep,20-Sep,0.9,./diamond-details/LD09037644,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09037644,59b7182d18087df2bb9939af
0,FALSE,FALSE,57,Excellent,Excellent,1,None,62.4,Ideal,None,H,VS2,Round,RD,LD09082234,LD09082234,Call,Call,"$5,047","$4,542",21-Sep,20-Sep,0.9,./diamond-details/LD09082234,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09082234,59b7182d18087df2bb9939b3
0,FALSE,TRUE,57,Excellent,Excellent,1,None,62.5,Ideal,None,H,VS2,Round,RD,LD08050829,LD08050829,Call,Call,"$5,051","$4,546",15-Sep,14-Sep,0.9,./diamond-details/LD08050829,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08050829,59b7182d18087df2bb9939b4
0,FALSE,FALSE,58,Excellent,Excellent,1.01,None,61.6,Ideal,Very Small,H,SI1,Round,RD,LD09328123,LD09328123,Call,Call,"$5,059","$4,553",21-Sep,20-Sep,0.9,./diamond-details/LD09328123,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09328123,59b7182d18087df2bb9939b8
0,FALSE,FALSE,55,Excellent,Excellent,1,None,62.5,Ideal,None,H,VS2,Round,RD,LD08447401,LD08447401,Call,Call,"$5,064","$4,558",21-Sep,20-Sep,0.9,./diamond-details/LD08447401,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08447401,59b7182d18087df2bb9939b9
0,FALSE,TRUE,61,Excellent,Excellent,1.01,None,61.1,Ideal,None,H,VS2,Round,RD,LD08336626,LD08336626,Call,Call,"$5,077","$4,569",21-Sep,20-Sep,0.9,./diamond-details/LD08336626,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08336626,59b7182d18087df2bb9939bd
0,FALSE,TRUE,60,Excellent,Excellent,1,None,59.6,Ideal,None,H,VS2,Round,RD,LD08720235,LD08720235,Call,Call,"$5,077","$4,569",21-Sep,20-Sep,0.9,./diamond-details/LD08720235,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08720235,59b7182d18087df2bb9939be
0,FALSE,FALSE,57,Excellent,Excellent,1.01,None,62.8,Ideal,None,H,VS2,Round,RD,LD09264735,LD09264735,Call,Call,"$5,077","$4,569",21-Sep,20-Sep,0.9,./diamond-details/LD09264735,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09264735,59b7182d18087df2bb9939c2
0,FALSE,FALSE,58,Excellent,Excellent,1,Strong,62.3,Ideal,None,H,VVS2,Round,RD,LD05880169,LD05880169,Call,Call,"$5,086","$4,577",15-Sep,14-Sep,0.9,./diamond-details/LD05880169,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD05880169,59b7182d18087df2bb9939c3
0,FALSE,TRUE,57,Excellent,Excellent,1.01,Faint,62.7,Ideal,None,H,VS1,Round,RD,LD08985711,LD08985711,Call,Call,"$5,116","$4,604",15-Sep,14-Sep,0.9,./diamond-details/LD08985711,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08985711,59b7182d18087df2bb9939c8
0,FALSE,FALSE,58,Excellent,Excellent,1.01,None,62.8,Ideal,None,H,VS1,Round,RD,LD08660047,LD08660047,Call,Call,"$5,116","$4,604",21-Sep,20-Sep,0.9,./diamond-details/LD08660047,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08660047,59b7182d18087df2bb9939c7
0,FALSE,FALSE,58,Excellent,Excellent,1,None,62.5,Ideal,None,H,VS1,Round,RD,LD09354017,LD09354017,Call,Call,"$5,131","$4,618",21-Sep,20-Sep,0.9,./diamond-details/LD09354017,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09354017,59b7182d18087df2bb9939cd
0,FALSE,FALSE,56,Excellent,Excellent,1.01,None,62.6,Ideal,None,H,VS2,Round,RD,LD09100725,LD09100725,Call,Call,"$5,127","$4,614",15-Sep,14-Sep,0.9,./diamond-details/LD09100725,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09100725,59b7182d18087df2bb9939cc
0,FALSE,FALSE,56,Very Good,Excellent,1.01,None,63.5,Ideal,None,H,VS2,Round,RD,LD09357797,LD09357797,Call,Call,"$5,153","$4,638",21-Sep,20-Sep,0.9,./diamond-details/LD09357797,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09357797,59b7182d18087df2bb9939d1
0,FALSE,TRUE,58,Excellent,Excellent,1,Medium,62.6,Ideal,None,H,VVS2,Round,RD,LD07591014,LD07591014,Call,Call,"$5,161","$4,645",14-Sep,13-Sep,0.9,./diamond-details/LD07591014,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07591014,59b7182d18087df2bb9939d2
0,FALSE,FALSE,60,Excellent,Excellent,1.01,None,59.1,Ideal,Very Small,H,VS2,Round,RD,LD08416382,LD08416382,Call,Call,"$5,176","$4,658",15-Sep,14-Sep,0.9,./diamond-details/LD08416382,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08416382,59b7182d18087df2bb9939d7
0,FALSE,TRUE,58,Excellent,Excellent,1.01,Medium,62.1,Ideal,None,H,VVS2,Round,RD,LD08600683,LD08600683,Call,Call,"$5,167","$4,650",14-Sep,13-Sep,0.9,./diamond-details/LD08600683,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08600683,59b7182d18087df2bb9939d6
0,FALSE,FALSE,55,Very Good,Excellent,1.01,None,63.5,Ideal,None,H,VVS1,Round,RD,LD07896658,LD07896658,Call,Call,"$5,207","$4,686",21-Sep,20-Sep,0.9,./diamond-details/LD07896658,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07896658,59b7182d18087df2bb9939dc
0,FALSE,TRUE,58,Excellent,Excellent,1,None,62.4,Ideal,None,H,VVS2,Round,RD,LD09029440,LD09029440,Call,Call,"$5,206","$4,685",14-Sep,13-Sep,0.9,./diamond-details/LD09029440,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09029440,59b7182d18087df2bb9939db
0,FALSE,FALSE,59,Excellent,Excellent,1,None,59.5,Ideal,None,H,VS2,Round,RD,LD08649106,LD08649106,Call,Call,"$5,216","$4,694",21-Sep,20-Sep,0.9,./diamond-details/LD08649106,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08649106,59b7182d18087df2bb9939e0
0,FALSE,FALSE,56,Excellent,Excellent,1,None,63.5,Ideal,None,H,VS1,Round,RD,LD06583291,LD06583291,Call,Call,"$5,240","$4,716",15-Sep,14-Sep,0.9,./diamond-details/LD06583291,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD06583291,59b7182d18087df2bb9939e5
0,FALSE,FALSE,57,Very Good,Excellent,1.01,None,62.7,Ideal,None,H,VS2,Round,RD,LD09324185,LD09324185,Call,Call,"$4,951","$4,456",21-Sep,20-Sep,0.9,./diamond-details/LD09324185,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09324185,59b7182d18087df2bb9939a2
0,FALSE,TRUE,56,Excellent,Excellent,1,None,63.1,Ideal,None,H,VVS2,Round,RD,LD09294347,LD09294347,Call,Call,"$5,259","$4,733",21-Sep,20-Sep,0.9,./diamond-details/LD09294347,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09294347,59b7182d18087df2bb9939ea
0,FALSE,TRUE,57,Excellent,Excellent,1.01,None,63,Ideal,None,H,VS2,Round,RD,LD09293436,LD09293436,Call,Call,"$4,936","$4,442",21-Sep,20-Sep,0.9,./diamond-details/LD09293436,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09293436,59b7182d18087df2bb9939a1
0,FALSE,FALSE,56,Excellent,Excellent,1,None,61.7,Ideal,None,H,VS1,Round,RD,LD09365363,LD09365363,Call,Call,"$5,222","$4,700",21-Sep,20-Sep,0.9,./diamond-details/LD09365363,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09365363,59b7182d18087df2bb9939e1
0,FALSE,TRUE,57,Excellent,Excellent,1.01,Strong,62.7,Ideal,None,H,VS2,Round,RD,LD08147611,LD08147611,Call,Call,"$4,743","$4,269",14-Sep,13-Sep,0.9,./diamond-details/LD08147611,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08147611,59b7182d18087df2bb993980
0,FALSE,TRUE,57,Excellent,Excellent,1,None,63.1,Ideal,None,H,VS1,Round,RD,LD09148195,LD09148195,Call,Call,"$4,978","$4,480",15-Sep,14-Sep,0.9,./diamond-details/LD09148195,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09148195,59b7182d18087df2bb9939a7
0,FALSE,TRUE,56,Very Good,Excellent,1.01,None,62.9,Ideal,None,H,VS1,Round,RD,LD08746817,LD08746817,Call,Call,"$4,978","$4,480",21-Sep,20-Sep,0.9,./diamond-details/LD08746817,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08746817,59b7182d18087df2bb9939a6
0,FALSE,TRUE,62,Excellent,Excellent,1.01,None,61,Ideal,None,H,VS1,Round,RD,LD08980285,LD08980285,Call,Call,"$5,261","$4,735",21-Sep,20-Sep,0.9,./diamond-details/LD08980285,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08980285,59b7182d18087df2bb9939ef
0,FALSE,FALSE,57,Excellent,Excellent,1.01,None,62,Ideal,None,H,VS2,Round,RD,LD09362230,LD09362230,Call,Call,"$5,249","$4,724",21-Sep,20-Sep,0.9,./diamond-details/LD09362230,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09362230,59b7182d18087df2bb9939e6
0,FALSE,TRUE,57,Excellent,Excellent,1.01,Strong,63.1,Ideal,None,H,VVS2,Round,RD,LD09037645,LD09037645,Call,Call,"$4,763","$4,287",21-Sep,20-Sep,0.9,./diamond-details/LD09037645,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09037645,59b7182d18087df2bb993985
0,FALSE,FALSE,60,Excellent,Very Good,1,Faint,60.9,Ideal,None,H,VS2,Round,RD,LD08639675,LD08639675,Call,Call,"$5,013","$4,512",15-Sep,14-Sep,0.9,./diamond-details/LD08639675,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08639675,59b7182d18087df2bb9939ac
0,FALSE,TRUE,56,Excellent,Excellent,1.01,None,62.7,Ideal,None,H,VS1,Round,RD,LD08706077,LD08706077,Call,Call,"$5,261","$4,735",21-Sep,20-Sep,0.9,./diamond-details/LD08706077,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08706077,59b7182d18087df2bb9939eb
0,FALSE,FALSE,58,Excellent,Excellent,1.01,None,62.6,Ideal,None,H,VS2,Round,RD,LD08112037,LD08112037,Call,Call,"$5,009","$4,508",21-Sep,20-Sep,0.9,./diamond-details/LD08112037,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08112037,59b7182d18087df2bb9939ab
0,FALSE,TRUE,60,Excellent,Excellent,1.01,None,59.5,Ideal,None,H,VS1,Round,RD,LD09037697,LD09037697,Call,Call,"$5,292","$4,763",21-Sep,20-Sep,0.9,./diamond-details/LD09037697,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD09037697,59b7182d18087df2bb9939f4
0,FALSE,FALSE,55,Very Good,Excellent,1.01,None,62.6,Ideal,None,H,VS1,Round,RD,LD08543427,LD08543427,Call,Call,"$4,787","$4,308",19-Sep,18-Sep,0.9,./diamond-details/LD08543427,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08543427,59b7182d18087df2bb99398a
